origin,race,sex,year,total_pop,pop_0,pop_1,pop_2,pop_3,pop_4,pop_5,pop_6,pop_7,pop_8,pop_9,pop_10,pop_11,pop_12,pop_13,pop_14,pop_15,pop_16,pop_17,pop_18,pop_19,pop_20,pop_21,pop_22,pop_23,pop_24,pop_25,pop_26,pop_27,pop_28,pop_29,pop_30,pop_31,pop_32,pop_33,pop_34,pop_35,pop_36,pop_37,pop_38,pop_39,pop_40,pop_41,pop_42,pop_43,pop_44,pop_45,pop_46,pop_47,pop_48,pop_49,pop_50,pop_51,pop_52,pop_53,pop_54,pop_55,pop_56,pop_57,pop_58,pop_59,pop_60,pop_61,pop_62,pop_63,pop_64,pop_65,pop_66,pop_67,pop_68,pop_69,pop_70,pop_71,pop_72,pop_73,pop_74,pop_75,pop_76,pop_77,pop_78,pop_79,pop_80,pop_81,pop_82,pop_83,pop_84,pop_85,pop_86,pop_87,pop_88,pop_89,pop_90,pop_91,pop_92,pop_93,pop_94,pop_95,pop_96,pop_97,pop_98,pop_99,pop_100
0,0,0,2047,392972619,4373494,4380286,4386026,4389282,4390564,4390845,4390870,4391273,4392294,4393892,4396383,4399417,4403153,4408460,4416950,4430579,4451136,4479986,4516959,4560446,4607662,4655658,4702189,4746351,4787336,4823977,4855297,4879740,4896870,4907564,4912681,4911828,4906128,4896462,4882734,4896350,4926484,4925909,4926609,5051714,5068310,5029195,5007820,5005227,4961772,4931383,5013749,5056076,4967091,4942826,4923278,4918709,4965015,5002829,5016175,5073951,5098953,5034620,4804781,4649161,4526534,4489896,4467495,4290038,4295610,4246820,4151926,4168310,3877672,3748296,3655277,3493965,3526470,3357261,3329866,3394063,3490417,3433173,3165777,2994436,2888554,2814859,2838937,2744588,2587507,2422187,2280201,2116618,1872887,1685002,1490624,1270485,1096821,904512,735090,586436,462393,359300,272169,205087,322301
0,0,0,2048,394755870,4388677,4395620,4401301,4404268,4405042,4404708,4404125,4403777,4404164,4405126,4406897,4409263,4412273,4416576,4423747,4436036,4455602,4483817,4520909,4564852,4612987,4662833,4711415,4757295,4799928,4838621,4872867,4901431,4923007,4936986,4944265,4945466,4940687,4931721,4919717,4904195,4916282,4945078,4943410,4942880,5066202,5080675,5039501,5016417,5012557,4967990,4936421,5017202,5057919,4967669,4942106,4921216,4915309,4960210,4996604,5008553,5064571,5087936,5022268,4791870,4635443,4511834,4473505,4448896,4269955,4272320,4220340,4122295,4134151,3842231,3709723,3612888,3448338,3474427,3301702,3267935,3323167,3408431,3342419,3071882,2893581,2778803,2695302,2704035,2598737,2433644,2261282,2111364,1942100,1701411,1513892,1323087,1112786,946801,768594,614034,480893,371750,282784,209397,348664
0,0,0,2049,396540072,4403625,4410899,4416713,4419616,4420089,4419237,4418037,4417075,4416710,4417037,4418169,4419811,4422156,4425735,4431909,4442894,4461129,4488381,4524880,4568975,4617589,4668378,4718817,4766746,4811092,4851462,4887750,4919206,4944892,4963319,4973874,4977213,4974474,4966408,4955104,4941298,4924230,4935001,4962685,4959783,4957586,5078694,5091074,5048244,5023897,5018923,4973174,4940210,5019344,5058585,4967151,4940257,4918097,4910960,4954433,4989371,4999787,5054006,5075789,5008877,4777978,4620618,4495748,4455344,4428251,4247393,4246098,4190690,4089314,4096583,3803207,3667218,3566223,3398225,3417460,3241077,3200443,3245926,3319304,3244053,2969408,2784406,2661797,2568243,2561323,2445351,2273141,2095056,1938659,1765473,1529836,1344884,1159942,961603,805412,642840,504203,387147,293040,217946,368352
0,0,0,2050,398328349,4418211,4425946,4432074,4435090,4435492,4434337,4432614,4431037,4430047,4429624,4430112,4431128,4432759,4435665,4441109,4451113,4468079,4494013,4529580,4573106,4621889,4673169,4724566,4774372,4820768,4862825,4900777,4934294,4962871,4985385,5000369,5006974,5006364,5000330,4989903,4976791,4961455,4943056,4952732,4979163,4974593,4970304,5089218,5099893,5055857,5030414,5024260,4977096,4942696,5020317,5058140,4965513,4937351,4914034,4905648,4947646,4980998,4989860,5042338,5062616,4994465,4762945,4604378,4477905,4435165,4405082,4221937,4216715,4157656,4052961,4055219,3760171,3620401,3514932,3343290,3355277,3174931,3126841,3161881,3222630,3136631,2858365,2667959,2537375,2433753,2411169,2285246,2107233,1924900,1763708,1588603,1360207,1180150,1003381,818941,674420,528576,406497,305621,226232,386619
0,0,0,2051,400123782,4432360,4440620,4447194,4450521,4451035,4449794,4447759,4445655,4444046,4442995,4442736,4443102,4444109,4446309,4451094,4460370,4476370,4501073,4535340,4577969,4626213,4677675,4729575,4780331,4828607,4872721,4912362,4947528,4978143,5003527,5022593,5033600,5036239,5032333,5023935,5011704,4997051,4980392,4960894,4969322,4994086,4987422,4981066,5098174,5107587,5062506,5035902,5028335,4979713,4944015,5020189,5056571,4962812,4933492,4908995,4899354,4939745,4971489,4978848,5029654,5048416,4978908,4746491,4586358,4458048,4412458,4378946,4193339,4183941,4121214,4012881,4009620,3712739,3568921,3458705,3283267,3287410,3102731,3046693,3070645,3116951,3020159,2739873,2544095,2405601,2292182,2254388,2119650,1937297,1752402,1588346,1413587,1194698,1021875,855466,686586,555243,426771,321393,236292,404045
0,0,0,2052,401928705,4445937,4454854,4461933,4465708,4466528,4465386,4463257,4460837,4458707,4457040,4456150,4455765,4456111,4457700,4461780,4470408,4485701,4509471,4542537,4583892,4631255,4682182,4734275,4785559,4834792,4880761,4922448,4959282,4991544,5018976,5040892,5055982,5063009,5062324,5056034,5045823,5032058,5016078,4998319,4977577,4984351,5007007,4998270,4990243,5105996,5114313,5068125,5040130,5031117,4981187,4944266,5018965,5053968,4959192,4928702,4902996,4891960,4930738,4960910,4966847,5015970,5033062,4961874,4728219,4566302,4435668,4386788,4349586,4161396,4147764,4081000,3968617,3959398,3660553,3512441,3397240,3217689,3213296,3024037,2959605,2970796,3002252,2895826,2613753,2412868,2266796,2144253,2092124,1949919,1764886,1579356,1414642,1242671,1035510,872168,718054,566003,448904,337945,248892,422427
0,0,0,2053,403744486,4458843,4468521,4476247,4480504,4481763,4480923,4478885,4476376,4473929,4471735,4470230,4469218,4468806,4469732,4473213,4481156,4495813,4518885,4551056,4591229,4637336,4687396,4738968,4790460,4840204,4887141,4930682,4969562,5003472,5032519,5056474,5074406,5085508,5089210,5086148,5078025,5066260,5051170,5034105,5015107,4992706,4997379,5017942,5007538,4998299,5112846,5119999,5072483,5043063,5032746,4981595,4943437,5016702,5050416,4954619,4922934,4895922,4883472,4920678,4949363,4953873,5001159,5016217,4942945,4707852,4543682,4410317,4357898,4316776,4126085,4107814,4036544,3919768,3904138,3603267,3450673,3330071,3146009,3132488,2938456,2864198,2862328,2879734,2763443,2480051,2274574,2121660,1991049,1925701,1777597,1591809,1407809,1244816,1078119,884766,732925,592680,458247,355974,262133,443485
0,0,0,2054,405572155,4471066,4481502,4489982,4494875,4496607,4496202,4494463,4492035,4489496,4486986,4484951,4483323,4482285,4482451,4485274,4492630,4506616,4529071,4560576,4599881,4644817,4693641,4744364,4795328,4845295,4892740,4937227,4977951,5013917,5044608,5070166,5090113,5104049,5111815,5113117,5108225,5098547,5085460,5069283,5050983,5030318,5005818,5008442,5027320,5015694,5005404,5118686,5124442,5075553,5044850,5033313,4980916,4941585,5013522,5045909,4949083,4916089,4887762,4873976,4909673,4936852,4939795,4984888,4997499,4921849,4684866,4518051,4381763,4325584,4280474,4087016,4063626,3987463,3865960,3843489,3540575,3383120,3256619,3067771,3044580,2844599,2760462,2746409,2749210,2623052,2339064,2129903,1971246,1833819,1756633,1604451,1420057,1239908,1081116,922125,744381,605701,480485,363919,276538,466964
0,0,0,2055,407412129,4482613,4493803,4503025,4508664,4511017,4511097,4509784,4507639,4505182,4502578,4500226,4498067,4496420,4495953,4498015,4504731,4518152,4539957,4570856,4609514,4653609,4701284,4750765,4800898,4850335,4897998,4943001,4984661,5022454,5055188,5082391,5103944,5119866,5130447,5135806,5135271,5128822,5117818,5103639,5086232,5066269,5043521,5016962,5017915,5035558,5022890,5011502,5123287,5127601,5077488,5045585,5032798,4979228,4938832,5009411,5040449,4942484,4908179,4878608,4863554,4897738,4923263,4924289,4966758,4976595,4898048,4658793,4489150,4349759,4289792,4240325,4043732,4014781,3933356,3806830,3777124,3471990,3309211,3176395,2982574,2948088,2742456,2649545,2622866,2610736,2474979,2191485,1979902,1816754,1673958,1586629,1432490,1251810,1077889,925728,776670,615946,491681,382126,283153,492892
0,0,0,2056,409264954,4493531,4505417,4515377,4521751,4524849,4525539,4524713,4522985,4520814,4518292,4515845,4513370,4511182,4510116,4511553,4517502,4530302,4551577,4581856,4619912,4663369,4710214,4758562,4807460,4856071,4903202,4948406,4990571,5029305,5063872,5093089,5116266,5133803,5146372,5154543,5158062,5155966,5148189,5136090,5120669,5101597,5079550,5054755,5026521,5026264,5042841,5029084,5016370,5126595,5129619,5078377,5045263,5031288,4976656,4935186,5004361,5033924,4934834,4899276,4868543,4852226,4884730,4908252,4906941,4946467,4952967,4871064,4629388,4456757,4314289,4250162,4195847,3995845,3960907,3873863,3742051,3704525,3396899,3228444,3088985,2888942,2842994,2633161,2531267,2491720,2464584,2319914,2038351,1825740,1659554,1513092,1417648,1263877,1089286,923932,780651,643430,500668,391568,297764,514734
0,0,0,2057,411130259,4503901,4516393,4527040,4534167,4537987,4539403,4539183,4537945,4536187,4533946,4531580,4529009,4526512,4524900,4525744,4531077,4543122,4563790,4593542,4631009,4673874,4720092,4767637,4815408,4862786,4909079,4953756,4996128,5035345,5070843,5101896,5127074,5146211,5160381,5170547,5176867,5178816,5175387,5166513,5153175,5136114,5114946,5090848,5064395,5034961,5033666,5049134,5034060,5019960,5128770,5130594,5078197,5043939,5028893,4973188,4930617,4998263,5026332,4926194,4889471,4857584,4839869,4870353,4891438,4887472,4923482,4926159,4840639,4596421,4420835,4274968,4206201,4146613,3942952,3901631,3808654,3671119,3625037,3314786,3140380,2992849,2786872,2730506,2516555,2405653,2353243,2311427,2158915,1880854,1668774,1501207,1353049,1251831,1100835,934664,780007,647566,523678,399295,305567,539525
0,0,0,2058,413007559,4513793,4526822,4538071,4545884,4550445,4552573,4553071,4552437,4551168,4549343,4547252,4544764,4542174,4540254,4540542,4545295,4556732,4576661,4605834,4642789,4685088,4730725,4777641,4824612,4870866,4915934,4959769,5001598,5041023,5076992,5108964,5135975,5157119,5172876,5184625,5192936,5197685,5198301,5193788,5183678,5168680,5149520,5126304,5100560,5072925,5042442,5040062,5054204,5037763,5022456,5129914,5130494,5077027,5041737,5025598,4968802,4925021,4991116,5017753,4916666,4878770,4845580,4826153,4854196,4872532,4865354,4897345,4895892,4806516,4559828,4380995,4231322,4157496,4092227,3884708,3836632,3737206,3593371,3538104,3225216,3043443,2887954,2677560,2610448,2392649,2272950,2208046,2152307,1993230,1720347,1510551,1343525,1195826,1091336,945544,789953,647805,527769,418219,312075,561436
0,0,0,2059,414896215,4523354,4536766,4548549,4556954,4562198,4565065,4566262,4566345,4565683,4564350,4562668,4560444,4557945,4555930,4555919,4560135,4571002,4590321,4618770,4655161,4696955,4742039,4788398,4834749,4880204,4924144,4966750,5007740,5046606,5082779,5115221,5143135,5166096,5183862,5197196,5207088,5213843,5217257,5216764,5211021,5199257,5182158,5160952,5136104,5109164,5080504,5048933,5045250,5058007,5040358,5023920,5130013,5129420,5074983,5038641,5021382,4963390,4918400,4982994,5008254,4906237,4867058,4832252,4810683,4835966,4850988,4840133,4867767,4861883,4768637,4519226,4336746,4182922,4103648,4032321,3820760,3765370,3658849,3508254,3443245,3126523,2937608,2775566,2560811,2482829,2261676,2133745,2057117,1988429,1824279,1558410,1352861,1188466,1043499,938306,800035,656855,528641,422090,327330,580442
0,0,0,2060,416794610,4532718,4546371,4558521,4567464,4573305,4576848,4578782,4579565,4579613,4578878,4577689,4575872,4573636,4571713,4571608,4575527,4585862,4604624,4632485,4668173,4709413,4754010,4799824,4845624,4890461,4933600,4975078,5014825,5052850,5088461,5121097,5149484,5173333,5192903,5208250,5219731,5228060,5233474,5235787,5234066,5226654,5212796,5193655,5170800,5144775,5116805,5087083,5054225,5049189,5060719,5041948,5024350,5129124,5127460,5072050,5034636,5016151,4956982,4910845,4973989,4997882,4894807,4853997,4817168,4793188,4815143,4826364,4811525,4834509,4824098,4726585,4474086,4287645,4129365,4044276,3966558,3750606,3687183,3573019,3415266,3338650,3018673,2824148,2655493,2436651,2347877,2124195,1988946,1901577,1821180,1653708,1396875,1197675,1038070,898099,794753,666033,536714,423364,330867,603971
0,0,1,2014,156999602,2031919,2024845,2030157,2047456,2042466,2042212,2109358,2121977,2105421,2097828,2100616,2084117,2075355,2128156,2164172,2129032,2131656,2139062,2164804,2219859,2270151,2311112,2369229,2402267,2395949,2302130,2246393,2206844,2213366,2223768,2145293,2173827,2168970,2142241,2193355,2048743,2006140,1980169,1923153,1985687,1915813,1938964,2029906,2146087,2182193,2065134,2020074,2015928,2054996,2176702,2208618,2202580,2196310,2218427,2241372,2157478,2140525,2110244,2028068,2007286,1914614,1837717,1764760,1702953,1661323,1609052,1592863,1656881,1210817,1186618,1150601,1172169,1011794,913174,857416,803367,758271,689623,648866,610338,539736,510821,477047,442682,411649,359765,323380,283531,240485,205698,170356,137942,109886,85752,62077,42528,31075,20391,13557,8934,13133
0,0,1,2015,158345038,2046747,2040151,2033000,2037228,2053442,2047879,2047387,2114512,2127272,2110838,2103268,2105952,2089259,2080625,2134063,2171483,2138962,2144964,2155868,2184297,2240831,2291975,2332842,2390148,2422317,2414563,2319848,2262783,2222366,2227623,2236783,2157209,2183917,2178099,2150363,2200292,2055390,2011884,1985353,1927882,1989318,1918663,1940470,2030503,2145667,2180807,2063390,2017276,2012270,2049902,2169796,2200330,2193093,2185808,2206438,2227815,2143289,2125085,2093652,2010808,1988880,1895977,1818545,1745109,1682504,1639587,1586268,1568257,1628888,1188986,1163190,1125830,1144422,985614,887197,830531,775650,729341,660522,618481,578660,508706,478238,443280,407810,375562,324770,288567,249808,209001,176078,143459,114115,89158,68164,48296,32336,23072,14756,9568,13810
0,0,1,2016,159690758,2061349,2055081,2048389,2040053,2043259,2058782,2053077,2052599,2119863,2132699,2116302,2108667,2111279,2094640,2086621,2141608,2181493,2152469,2162006,2175616,2205652,2262888,2314048,2354174,2410388,2441391,2432272,2336607,2278377,2237049,2240940,2248606,2167763,2192847,2186454,2157899,2206606,2061348,2017105,1990021,1931863,1991987,1920551,1941267,2030547,2144639,2178724,2060763,2013499,2007650,2043895,2161955,2191142,2182713,2174311,2193576,2213318,2128169,2108656,2076129,1992698,1969702,1876517,1798523,1724549,1660917,1616565,1562099,1542156,1599253,1165813,1138366,1099539,1114955,957786,859642,802064,746311,698790,629866,586616,545593,476501,444586,408615,372322,339267,290055,254506,217296,179105,148433,118820,92746,70983,53102,36785,24049,16727,10431,14468
0,0,1,2017,161034735,2075603,2069787,2063401,2055517,2046061,2048634,2063893,2058301,2058013,2125335,2138168,2121714,2114033,2116804,2100731,2094257,2151856,2195116,2169738,2182024,2197203,2228094,2285162,2335679,2374823,2429594,2459466,2448952,2352429,2293084,2250695,2253014,2259046,2177035,2201001,2194108,2164709,2212231,2066702,2021733,1993935,1934846,1993654,1921698,1941506,2030002,2142871,2175760,2057126,2008794,2002094,2036951,2153196,2181060,2171381,2161925,2179763,2197870,2112079,2091291,2057714,1973813,1949700,1856156,1777569,1702823,1638014,1592120,1536427,1514493,1567870,1141243,1112024,1071578,1083644,928251,830444,771933,715318,666582,597682,553332,511259,443217,410021,373305,336572,303213,256034,221606,186381,151157,123075,96692,73963,55397,40496,27398,17470,11848,15353
0,0,1,2018,162375054,2088981,2084142,2078198,2070598,2061576,2051402,2053784,2069048,2063728,2063546,2130844,2143581,2127064,2119589,2123040,2108461,2104612,2165740,2212523,2189993,2203897,2219856,2250720,2306978,2356560,2394416,2447767,2476442,2464687,2367300,2306762,2262965,2263665,2268209,2185468,2208488,2200975,2170766,2217292,2071432,2025577,1996845,1936829,1994540,1922264,1941197,2028735,2140168,2171768,2052525,2003223,1995611,2029137,2143555,2170038,2159190,2148605,2165010,2181426,2095040,2073047,2038484,1954090,1928748,1834792,1755402,1679716,1613653,1566165,1509182,1485176,1534635,1115145,1083974,1041823,1050428,896958,799515,740077,682619,632766,564027,518740,475752,409000,374794,337712,301040,267857,223160,190296,157454,125491,100259,77214,57819,42326,30204,19940,12397,16799
0,0,1,2019,163709736,2101377,2097626,2092638,2085470,2076718,2066960,2056510,2058962,2074400,2069263,2069112,2136289,2148948,2132584,2125843,2130903,2118949,2118641,2183437,2232939,2212099,2226832,2242712,2272868,2328041,2376333,2412953,2464814,2492384,2479464,2381073,2319038,2273734,2272987,2276489,2193163,2215215,2207068,2176158,2221733,2075345,2028409,1998761,1938005,1994835,1922231,1940219,2026548,2136449,2166808,2047021,1996752,1988270,2020462,2132988,2158147,2146072,2134342,2149275,2164018,2077127,2054016,2018413,1933440,1906769,1812178,1731825,1655094,1587754,1538623,1480270,1454099,1499393,1087360,1054130,1010233,1015244,863789,766801,706466,648240,597383,529026,482957,439234,374108,339267,302289,266168,233665,191819,160945,130853,102366,80153,60441,44255,31624,22004,14171,18060
0,0,1,2020,165036419,2112227,2110124,2106208,2099971,2091645,2082151,2072106,2061655,2064352,2079870,2074865,2074610,2141681,2154506,2138823,2133750,2141545,2133148,2136548,2204170,2255238,2235286,2249956,2265079,2294255,2347975,2395006,2430306,2480809,2507296,2493127,2393397,2329773,2283168,2281420,2284025,2200068,2221154,2212514,2180874,2225360,2078234,2030233,1999892,1938571,1994547,1921478,1938366,2023363,2131770,2160937,2040602,1989457,1980083,2010893,2121564,2145331,2132021,2119110,2132596,2145722,2058424,2034136,1997379,1911761,1883480,1788094,1706708,1628871,1560232,1509382,1449616,1421092,1461926,1057750,1022425,976733,977962,828704,732256,671105,612234,560560,492781,446125,401983,338889,303894,267502,232394,201048,162418,133916,106861,81954,62820,46324,33131,23091,15648,19999
0,0,1,2021,166352156,2120981,2121053,2118758,2113581,2106181,2097110,2087312,2077259,2066977,2069828,2085457,2080466,2080135,2147363,2160918,2146891,2144619,2156112,2151465,2157798,2227062,2278919,2258943,2272855,2286911,2314736,2366995,2412652,2446709,2495890,2521139,2505398,2404202,2339166,2291690,2289051,2290742,2206130,2226391,2217221,2184690,2227858,2080039,2031215,2000344,1938465,1993485,1919752,1935456,2019119,2126073,2154006,2033211,1981205,1970869,2000356,2109066,2131395,2116817,2102774,2114833,2126437,2038679,2013144,1975140,1888662,1858571,1762321,1679862,1600964,1531014,1478380,1417053,1385985,1422125,1026285,988807,941209,938522,791652,695893,634061,574739,522398,455463,408515,364379,303794,269126,233771,200143,170402,135304,109499,85651,64325,48207,34724,24232,16459,22165
